y,x,osmid,ref,highway,geometry
47.4726611,19.2470697,26883857,,,POINT (19.2470697 47.4726611)
47.4702727,19.251327,26883859,,,POINT (19.251327 47.4702727)
47.4700505,19.251164,26883860,,,POINT (19.251164 47.4700505)
47.4714893,19.2522233,26883861,,,POINT (19.2522233 47.4714893)
47.4718028,19.2524529,26883862,,,POINT (19.2524529 47.4718028)
47.473322,19.2535888,26883863,,,POINT (19.2535888 47.473322)
47.4593536,19.2459647,26883882,,,POINT (19.2459647 47.4593536)
47.464,19.2374553,26883901,,,POINT (19.2374553 47.464)
47.4637238,19.2380938,26883902,,,POINT (19.2380938 47.4637238)
47.4634242,19.2368678,26883904,,,POINT (19.2368678 47.4634242)
47.4629195,19.2363638,26883905,,,POINT (19.2363638 47.4629195)
47.4623993,19.2358822,26883906,,,POINT (19.2358822 47.4623993)
47.4816963,19.2847537,26901546,,,POINT (19.2847537 47.4816963)
47.491963,19.2814189,26901992,,,POINT (19.2814189 47.491963)
47.4945288,19.2870157,26901993,,,POINT (19.2870157 47.4945288)
47.4952499,19.2869968,26901994,,,POINT (19.2869968 47.4952499)
47.4960049,19.2869399,26901995,,,POINT (19.2869399 47.4960049)
47.480492,19.2805005,26902650,,,POINT (19.2805005 47.480492)
47.4672192,19.2572844,26903115,,,POINT (19.2572844 47.4672192)
47.4714927,19.2831609,26903125,,,POINT (19.2831609 47.4714927)
47.4809255,19.2382058,26903955,,,POINT (19.2382058 47.4809255)
47.4806374,19.2396613,26903956,,,POINT (19.2396613 47.4806374)
47.4798607,19.2435565,26903965,,,POINT (19.2435565 47.4798607)
47.4800178,19.2427909,26903968,,,POINT (19.2427909 47.4800178)
47.4797253,19.244262,26903977,,,POINT (19.244262 47.4797253)
47.4781754,19.2575121,26907562,,,POINT (19.2575121 47.4781754)
47.4765009,19.2576155,26907565,,,POINT (19.2576155 47.4765009)
47.4760327,19.2547505,26907586,,,POINT (19.2547505 47.4760327)
47.4941517,19.2678133,26907623,,,POINT (19.2678133 47.4941517)
47.4956876,19.2619416,26907624,,,POINT (19.2619416 47.4956876)
47.4852422,19.2882561,26907628,,,POINT (19.2882561 47.4852422)
47.5117421,19.2045019,26912546,,,POINT (19.2045019 47.5117421)
47.5464659,19.0888006,26936519,,,POINT (19.0888006 47.5464659)
47.5490376,19.0902008,26936532,,,POINT (19.0902008 47.5490376)
47.5232839,19.2313188,26937177,,,POINT (19.2313188 47.5232839)
47.5057544,19.1601684,27034586,,,POINT (19.1601684 47.5057544)
47.5035427,19.1825537,27035678,,,POINT (19.1825537 47.5035427)
47.5060067,19.2028532,27035679,,,POINT (19.2028532 47.5060067)
47.5486007,19.0783527,27036926,,,POINT (19.0783527 47.5486007)
47.5475474,19.0778752,27036931,,,POINT (19.0778752 47.5475474)
47.546286,19.0772905,27036932,,,POINT (19.0772905 47.546286)
47.4697872,19.2273987,27185707,,,POINT (19.2273987 47.4697872)
47.4663108,19.2269765,27185710,,,POINT (19.2269765 47.4663108)
47.546996,19.0805668,27341923,,,POINT (19.0805668 47.546996)
47.4720028,19.2526018,27462379,,,POINT (19.2526018 47.4720028)
47.4687307,19.2501953,29029814,,,POINT (19.2501953 47.4687307)
47.4680959,19.2759257,29029822,,,POINT (19.2759257 47.4680959)
47.5201221,19.1879511,31898778,,,POINT (19.1879511 47.5201221)
47.5173901,19.1912185,31898780,,,POINT (19.1912185 47.5173901)
47.516816,19.1918555,31898781,,,POINT (19.1918555 47.516816)
47.5225805,19.1844265,31898784,,,POINT (19.1844265 47.5225805)
47.5170648,19.1903538,31898785,,,POINT (19.1903538 47.5170648)
47.5146689,19.1937822,31898787,,,POINT (19.1937822 47.5146689)
47.5125933,19.1961406,31898789,,,POINT (19.1961406 47.5125933)
47.514236,19.2013955,31929336,,,POINT (19.2013955 47.514236)
47.516628,19.2089545,31929349,,,POINT (19.2089545 47.516628)
47.5122041,19.1948256,31929360,,traffic_signals,POINT (19.1948256 47.5122041)
47.5133303,19.1984187,31929431,,,POINT (19.1984187 47.5133303)
47.5160627,19.198149,31929689,,,POINT (19.198149 47.5160627)
47.5163354,19.1989276,31929701,,,POINT (19.1989276 47.5163354)
47.5145395,19.1838162,31929710,,,POINT (19.1838162 47.5145395)
47.517123,19.2010487,31929723,,,POINT (19.2010487 47.517123)
47.5188382,19.1950287,31929731,,,POINT (19.1950287 47.5188382)
47.5198217,19.197749,31929750,,,POINT (19.197749 47.5198217)
47.5473372,19.1092644,32015006,,,POINT (19.1092644 47.5473372)
47.5640156,19.1160431,32015017,,,POINT (19.1160431 47.5640156)
47.5197271,19.1780398,32021199,,,POINT (19.1780398 47.5197271)
47.5117427,19.1678579,32023098,,,POINT (19.1678579 47.5117427)
47.5106755,19.1620007,32027404,,,POINT (19.1620007 47.5106755)
47.5088626,19.1641242,32027406,,,POINT (19.1641242 47.5088626)
47.5059101,19.1571896,32027424,,,POINT (19.1571896 47.5059101)
47.5064811,19.1636614,32027428,,,POINT (19.1636614 47.5064811)
47.5080029,19.1620764,32027448,,,POINT (19.1620764 47.5080029)
47.408603,19.0167125,32617394,,,POINT (19.0167125 47.408603)
47.4385349,19.0441058,32617432,,,POINT (19.0441058 47.4385349)
47.5106709,19.1709896,33236675,,,POINT (19.1709896 47.5106709)
47.5101678,19.1697298,33236676,,,POINT (19.1697298 47.5101678)
47.4322521,19.1657911,35300298,,,POINT (19.1657911 47.4322521)
47.4359643,19.1739989,35300299,,,POINT (19.1739989 47.4359643)
47.4335418,19.1948473,35333833,,,POINT (19.1948473 47.4335418)
47.4363989,19.196771,35333835,,,POINT (19.196771 47.4363989)
47.4471272,19.1914937,35334251,,traffic_signals,POINT (19.1914937 47.4471272)
47.4811142,19.2826283,35338037,,,POINT (19.2826283 47.4811142)
47.4964152,19.0659658,35500843,,,POINT (19.0659658 47.4964152)
47.5085671,19.1194955,35502761,,,POINT (19.1194955 47.5085671)
47.4911341,19.0461622,35523877,,,POINT (19.0461622 47.4911341)
47.4913026,19.0456141,35523878,,,POINT (19.0456141 47.4913026)
47.49122,19.0452358,35523879,,,POINT (19.0452358 47.49122)
47.499516,19.0464116,35523902,,,POINT (19.0464116 47.499516)
47.5274948,18.9820111,35527757,,,POINT (18.9820111 47.5274948)
47.5284762,18.9844154,35527761,,,POINT (18.9844154 47.5284762)
47.5281398,18.9853151,35527762,,,POINT (18.9853151 47.5281398)
47.5282414,18.9849148,35527763,,,POINT (18.9849148 47.5282414)
47.5276151,18.9867804,35527764,,,POINT (18.9867804 47.5276151)
47.5281595,18.9859411,35527765,,,POINT (18.9859411 47.5281595)
47.52671,18.9877383,35527769,,,POINT (18.9877383 47.52671)
47.5252088,18.9901046,35527776,,,POINT (18.9901046 47.5252088)
47.5253404,18.99386,35527794,,,POINT (18.99386 47.5253404)
47.5282559,18.9958266,35527810,,,POINT (18.9958266 47.5282559)
47.5300608,19.0082714,35527822,,traffic_signals,POINT (19.0082714 47.5300608)
47.5322969,19.0289051,35527833,,,POINT (19.0289051 47.5322969)
47.5159724,19.1559114,35678902,,,POINT (19.1559114 47.5159724)
47.4334286,19.1787065,36262153,,,POINT (19.1787065 47.4334286)
47.5221999,19.2144462,36268809,,,POINT (19.2144462 47.5221999)
47.5418425,18.9504714,36473132,,,POINT (18.9504714 47.5418425)
47.5413257,18.9504228,36473133,,,POINT (18.9504228 47.5413257)
47.5406103,18.9516625,36473141,,,POINT (18.9516625 47.5406103)
47.5403741,18.9515982,36473143,,,POINT (18.9515982 47.5403741)
47.5404686,18.9517544,36473144,,,POINT (18.9517544 47.5404686)
47.5401836,18.9501546,36473146,,,POINT (18.9501546 47.5401836)
47.5403607,18.9493079,36473149,,,POINT (18.9493079 47.5403607)
47.5402086,18.9496848,36473150,,,POINT (18.9496848 47.5402086)
47.540223,18.9486734,36473152,,,POINT (18.9486734 47.540223)
47.5403363,18.9489311,36473153,,,POINT (18.9489311 47.5403363)
47.5398631,18.9456282,36473157,,,POINT (18.9456282 47.5398631)
47.5401112,18.9461537,36473159,,,POINT (18.9461537 47.5401112)
47.5392533,18.9456923,36473160,,,POINT (18.9456923 47.5392533)
47.5395927,18.9455509,36473162,,,POINT (18.9455509 47.5395927)
47.5280129,18.9483735,36473190,,,POINT (18.9483735 47.5280129)
47.5280602,18.9483476,36473191,,,POINT (18.9483476 47.5280602)
47.5281774,18.9483603,36473193,,,POINT (18.9483603 47.5281774)
47.52799,18.9484667,36473200,,,POINT (18.9484667 47.52799)
47.5389575,18.9459326,36473207,,,POINT (18.9459326 47.5389575)
47.5400997,18.9459943,36473209,,,POINT (18.9459943 47.5400997)
47.5385048,19.0318616,36684619,,,POINT (19.0318616 47.5385048)
47.5449439,18.9524672,36688308,,,POINT (18.9524672 47.5449439)
47.545908,18.952984,36688310,,,POINT (18.952984 47.545908)
47.5442206,18.9494902,36688322,,,POINT (18.9494902 47.5442206)
47.5260381,18.9934677,36688701,,,POINT (18.9934677 47.5260381)
47.5307207,18.9844247,36689042,,,POINT (18.9844247 47.5307207)
47.5298978,18.9844677,36689043,,,POINT (18.9844677 47.5298978)
47.529303,18.9842472,36689045,,,POINT (18.9842472 47.529303)
47.5289413,18.9841351,36689046,,,POINT (18.9841351 47.5289413)
47.5282058,18.9837247,36689049,,,POINT (18.9837247 47.5282058)
47.5283391,18.9840073,36689050,,,POINT (18.9840073 47.5283391)
47.5286027,18.9838257,36689051,,,POINT (18.9838257 47.5286027)
47.5342474,18.9825836,36689063,,,POINT (18.9825836 47.5342474)
47.5331849,18.9834614,36689064,,,POINT (18.9834614 47.5331849)
47.5321566,18.9840632,36689065,,,POINT (18.9840632 47.5321566)
47.5057824,19.01733,36689144,,,POINT (19.01733 47.5057824)
47.5287987,18.9841379,36715596,,,POINT (18.9841379 47.5287987)
47.4584604,18.9890846,36718554,,,POINT (18.9890846 47.4584604)
47.4581893,18.9889635,36718555,,,POINT (18.9889635 47.4581893)
47.4581003,18.9887605,36718556,,,POINT (18.9887605 47.4581003)
47.4581352,18.9882916,36718557,,,POINT (18.9882916 47.4581352)
47.4583135,18.9880579,36718558,,,POINT (18.9880579 47.4583135)
47.4585647,18.9880475,36718559,,,POINT (18.9880475 47.4585647)
47.4601384,18.989339,36718578,,,POINT (18.989339 47.4601384)
47.4600389,18.9897687,36718579,,,POINT (18.9897687 47.4600389)
47.4598589,18.9899238,36718580,,,POINT (18.9899238 47.4598589)
47.4596508,18.9899106,36718581,,,POINT (18.9899106 47.4596508)
47.4593784,18.9895752,36718582,,,POINT (18.9895752 47.4593784)
47.4589722,18.9882763,36718583,,,POINT (18.9882763 47.4589722)
47.4592188,18.9888253,36718671,,,POINT (18.9888253 47.4592188)
47.4598961,18.9888775,36718673,,,POINT (18.9888775 47.4598961)
47.460035,18.98901,36718674,,,POINT (18.98901 47.460035)
47.5325159,19.0244872,36755065,,,POINT (19.0244872 47.5325159)
47.53244,19.0237038,36755066,,,POINT (19.0237038 47.53244)
47.532438,19.0229536,36755068,,,POINT (19.0229536 47.532438)
47.5324609,19.022635,36755069,,,POINT (19.022635 47.5324609)
47.5325558,19.0218737,36755070,,,POINT (19.0218737 47.5325558)
47.5329875,19.0183962,36755071,,,POINT (19.0183962 47.5329875)
47.5330025,19.0181677,36755072,,,POINT (19.0181677 47.5330025)
47.5329678,19.0180328,36755074,,,POINT (19.0180328 47.5329678)
47.3959282,19.1676997,36815641,,,POINT (19.1676997 47.3959282)
47.403315,19.161998,36815642,,,POINT (19.161998 47.403315)
47.4105166,19.1575038,36815643,,,POINT (19.1575038 47.4105166)
47.4211302,19.1530169,36815645,,,POINT (19.1530169 47.4211302)
47.4210946,19.1528492,36815658,,,POINT (19.1528492 47.4210946)
47.4079761,19.1587071,36815660,,,POINT (19.1587071 47.4079761)
47.4032639,19.1617941,36815661,,,POINT (19.1617941 47.4032639)
47.3999685,19.1642653,36815664,17,motorway_junction,POINT (19.1642653 47.3999685)
47.3992392,19.1650461,36815665,,,POINT (19.1650461 47.3992392)
47.4896062,19.0461241,41484707,,,POINT (19.0461241 47.4896062)
47.5414457,19.0306368,48826114,,,POINT (19.0306368 47.5414457)
47.4923434,19.0427462,48826123,,,POINT (19.0427462 47.4923434)
47.4942398,19.0431598,48826241,,,POINT (19.0431598 47.4942398)
47.4938225,19.043289,48826254,,,POINT (19.043289 47.4938225)
47.5477649,18.9465744,48826284,,,POINT (18.9465744 47.5477649)
47.5307159,18.9785299,48826293,,traffic_signals,POINT (18.9785299 47.5307159)
47.5480132,18.9482084,48826296,,,POINT (18.9482084 47.5480132)
47.5453198,18.9491112,48826307,,,POINT (18.9491112 47.5453198)
47.5466171,18.9512515,48826311,,,POINT (18.9512515 47.5466171)
47.5211751,19.0121301,48826443,,,POINT (19.0121301 47.5211751)
47.5192601,19.0088189,48826449,,,POINT (19.0088189 47.5192601)
47.5231619,19.0168394,48826486,,,POINT (19.0168394 47.5231619)
47.552554,19.0281213,48829911,,,POINT (19.0281213 47.552554)
47.5537215,19.0281645,48829915,,,POINT (19.0281645 47.5537215)
47.553771,19.033774,48829919,,,POINT (19.033774 47.553771)
47.5527177,19.0398133,48829939,,,POINT (19.0398133 47.5527177)
47.5526482,19.0400742,48829942,,,POINT (19.0400742 47.5526482)
47.5467562,18.9394716,48835090,,,POINT (18.9394716 47.5467562)
47.5473103,18.9380093,48835093,,,POINT (18.9380093 47.5473103)
47.5137957,19.0077526,49921800,,,POINT (19.0077526 47.5137957)
47.4535732,19.0333162,49939726,,,POINT (19.0333162 47.4535732)
47.5289404,18.9839112,50558394,,,POINT (18.9839112 47.5289404)
47.5288518,18.9837475,50558396,,,POINT (18.9837475 47.5288518)
47.5404185,19.0431263,50558465,,,POINT (19.0431263 47.5404185)
47.5164691,19.0368488,50558496,,traffic_signals,POINT (19.0368488 47.5164691)
47.4775577,19.0559399,50572346,,,POINT (19.0559399 47.4775577)
47.4773543,19.0535797,50572348,,,POINT (19.0535797 47.4773543)
47.4776889,19.0521083,50572351,,,POINT (19.0521083 47.4776889)
47.4782517,19.0503106,50572352,,,POINT (19.0503106 47.4782517)
47.479584,19.0527803,50572365,,,POINT (19.0527803 47.479584)
47.5565087,18.9436456,51259844,,,POINT (18.9436456 47.5565087)
47.5532146,18.9465205,51259849,,,POINT (18.9465205 47.5532146)
47.5529604,18.9448271,51259850,,,POINT (18.9448271 47.5529604)
47.5510508,18.9439242,51259854,,,POINT (18.9439242 47.5510508)
47.5503765,18.9438413,51259860,,,POINT (18.9438413 47.5503765)
47.5491768,18.9442211,51259865,,,POINT (18.9442211 47.5491768)
47.5490119,18.9431593,51259868,,,POINT (18.9431593 47.5490119)
47.5473467,18.9440798,51259871,,,POINT (18.9440798 47.5473467)
47.5435307,18.9461787,51259873,,,POINT (18.9461787 47.5435307)
47.5438673,18.9478884,51259875,,,POINT (18.9478884 47.5438673)
47.5474978,18.9447879,51259879,,,POINT (18.9447879 47.5474978)
47.5064516,19.0180032,51263595,,,POINT (19.0180032 47.5064516)
47.5053815,19.0211969,51263604,,traffic_signals,POINT (19.0211969 47.5053815)
47.5447527,19.0766001,56631951,,traffic_signals,POINT (19.0766001 47.5447527)
47.5712056,19.0950934,56644758,,,POINT (19.0950934 47.5712056)
47.5653579,19.1075492,56673367,,,POINT (19.1075492 47.5653579)
47.5637198,19.0838084,56965973,,,POINT (19.0838084 47.5637198)
47.5677492,19.1025217,56972248,,,POINT (19.1025217 47.5677492)
47.5693626,19.0990563,56975512,,,POINT (19.0990563 47.5693626)
47.5685318,19.1008394,56975964,,,POINT (19.1008394 47.5685318)
47.5674986,19.1031507,56975965,,,POINT (19.1031507 47.5674986)
47.5527393,19.0802102,57526800,,,POINT (19.0802102 47.5527393)
47.5502472,19.0790982,57527777,,,POINT (19.0790982 47.5502472)
47.5480105,19.0755515,57529496,,,POINT (19.0755515 47.5480105)
47.5490753,19.076003,57531338,,,POINT (19.076003 47.5490753)
47.5554216,19.1288193,57543174,,,POINT (19.1288193 47.5554216)
47.4586999,19.0335106,59767695,,,POINT (19.0335106 47.4586999)
47.4563244,19.036199,59768159,,,POINT (19.036199 47.4563244)
47.4590483,19.0302315,59769851,,,POINT (19.0302315 47.4590483)
47.4593573,19.0302705,59769852,,,POINT (19.0302705 47.4593573)
47.4592471,19.0283098,59769855,,,POINT (19.0283098 47.4592471)
47.4601315,19.0285547,59769893,,,POINT (19.0285547 47.4601315)
47.4603814,19.0289719,59769894,,,POINT (19.0289719 47.4603814)
47.4607726,19.0298298,59769895,,,POINT (19.0298298 47.4607726)
47.4606533,19.0335833,59769897,,,POINT (19.0335833 47.4606533)
47.4609181,19.0283852,59769900,,,POINT (19.0283852 47.4609181)
47.4682905,19.0642607,59770451,,,POINT (19.0642607 47.4682905)
47.4689867,19.0629464,59770457,,,POINT (19.0629464 47.4689867)
47.4697147,19.0625999,59770542,,,POINT (19.0625999 47.4697147)
47.4697052,19.0621795,59770543,,,POINT (19.0621795 47.4697052)
47.4696556,19.0620271,59770544,,,POINT (19.0620271 47.4696556)
47.4695286,19.0618711,59770545,,,POINT (19.0618711 47.4695286)
47.4693268,19.0618534,59770546,,,POINT (19.0618534 47.4693268)
47.4691906,19.0619561,59770547,,,POINT (19.0619561 47.4691906)
47.4690866,19.0622084,59770548,,,POINT (19.0622084 47.4690866)
47.4689329,19.059419,59770554,,,POINT (19.059419 47.4689329)
47.4689751,19.0596986,59770555,,,POINT (19.0596986 47.4689751)
47.4689402,19.0602226,59770556,,,POINT (19.0602226 47.4689402)
47.4701031,19.0510709,59770604,,,POINT (19.0510709 47.4701031)
47.4701258,19.051143,59770605,,,POINT (19.051143 47.4701258)
47.4697766,19.0645859,59770874,,,POINT (19.0645859 47.4697766)
47.5462334,18.9488019,60066288,,,POINT (18.9488019 47.5462334)
47.5393159,19.0163413,60225052,,,POINT (19.0163413 47.5393159)
47.5394684,19.0179342,60225053,,,POINT (19.0179342 47.5394684)
47.5375173,19.0137833,60225130,,,POINT (19.0137833 47.5375173)
47.5264128,19.0097975,60225698,,,POINT (19.0097975 47.5264128)
47.526338,19.0091069,60225699,,,POINT (19.0091069 47.526338)
47.5266497,19.0085625,60225700,,,POINT (19.0085625 47.5266497)
47.5271884,19.0097335,60225701,,,POINT (19.0097335 47.5271884)
47.5272686,19.0112134,60225703,,,POINT (19.0112134 47.5272686)
47.414033,18.9604745,60490481,,,POINT (18.9604745 47.414033)
47.3926398,19.1703827,60734610,,,POINT (19.1703827 47.3926398)
47.53504,19.0676433,60763398,,,POINT (19.0676433 47.53504)
47.5105071,19.0975993,65126291,,traffic_signals,POINT (19.0975993 47.5105071)
47.6048658,19.1118496,69179699,,,POINT (19.1118496 47.6048658)
47.5721115,19.1101071,69190653,,,POINT (19.1101071 47.5721115)
47.5729274,19.1082156,69190654,,,POINT (19.1082156 47.5729274)
47.5746032,19.1043303,69190658,,,POINT (19.1043303 47.5746032)
47.5047204,19.0856298,74929609,,,POINT (19.0856298 47.5047204)
47.5042183,19.0845342,74929624,,,POINT (19.0845342 47.5042183)
47.5036107,19.0743153,74947380,,,POINT (19.0743153 47.5036107)
47.5063307,19.070639,74947382,,,POINT (19.070639 47.5063307)
47.5000485,19.0770515,74949371,,,POINT (19.0770515 47.5000485)
47.5023262,19.0742343,74956337,,,POINT (19.0742343 47.5023262)
47.5055228,19.0717128,74957657,,,POINT (19.0717128 47.5055228)
47.5051986,19.0669574,74972141,,,POINT (19.0669574 47.5051986)
47.5058951,19.0660778,74972961,,,POINT (19.0660778 47.5058951)
47.4316224,19.0049457,74985346,,,POINT (19.0049457 47.4316224)
47.4298156,19.0207659,74985348,,,POINT (19.0207659 47.4298156)
47.4285358,19.0247164,74985353,,,POINT (19.0247164 47.4285358)
47.4277814,19.0286162,74985355,,,POINT (19.0286162 47.4277814)
47.4326242,19.0114693,74988443,,,POINT (19.0114693 47.4326242)
47.4316451,19.0144842,74988445,,,POINT (19.0144842 47.4316451)
47.4310455,19.0167419,74988447,,,POINT (19.0167419 47.4310455)
47.4309171,19.0174747,74988449,,,POINT (19.0174747 47.4309171)
47.4302136,19.0220857,74988450,,,POINT (19.0220857 47.4302136)
47.4300101,19.0243289,74988451,,,POINT (19.0243289 47.4300101)
47.4296634,19.0259544,74988453,,,POINT (19.0259544 47.4296634)
47.4293922,19.0279867,74988455,,,POINT (19.0279867 47.4293922)
47.4286523,19.0329263,74988457,,,POINT (19.0329263 47.4286523)
47.4281614,19.0351028,74988458,,,POINT (19.0351028 47.4281614)
47.428492,19.0361074,74989743,,,POINT (19.0361074 47.428492)
47.4284082,19.0351428,74989744,,,POINT (19.0351428 47.4284082)
47.4284491,19.0341848,74989746,,,POINT (19.0341848 47.4284491)
47.428807,19.0359442,74991028,,,POINT (19.0359442 47.428807)
47.428759,19.0344697,74991029,,,POINT (19.0344697 47.428759)
47.4294909,19.0323463,74991032,,,POINT (19.0323463 47.4294909)
47.4294998,19.0318928,74991033,,,POINT (19.0318928 47.4294998)
47.4298313,19.030493,74991034,,,POINT (19.030493 47.4298313)
47.4303622,19.029338,74991036,,,POINT (19.029338 47.4303622)
47.430973,19.0286864,74991037,,,POINT (19.0286864 47.430973)
47.4292953,19.0299872,74991759,,,POINT (19.0299872 47.4292953)
47.4300639,19.0238073,74993057,,,POINT (19.0238073 47.4300639)
47.4306104,19.0237112,74993058,,,POINT (19.0237112 47.4306104)
47.42916,19.0255904,74993931,,,POINT (19.0255904 47.42916)
47.429508,19.0250043,74993932,,,POINT (19.0250043 47.429508)
47.4335416,19.0149123,74994499,,,POINT (19.0149123 47.4335416)
47.4319557,19.0137275,74994500,,,POINT (19.0137275 47.4319557)
47.4307198,19.0125522,74996527,,,POINT (19.0125522 47.4307198)
47.4307854,19.0125647,74996530,,give_way,POINT (19.0125647 47.4307854)
47.4321478,19.011696,74996531,,,POINT (19.011696 47.4321478)
47.4327838,19.0085,74997978,,,POINT (19.0085 47.4327838)
47.4327062,19.0067858,74997980,,,POINT (19.0067858 47.4327062)
47.4310485,19.0096239,75000216,,,POINT (19.0096239 47.4310485)
47.4326133,19.0105926,75000217,,,POINT (19.0105926 47.4326133)
47.4327389,19.0114538,75001805,,,POINT (19.0114538 47.4327389)
47.4327516,19.011243,75001806,,,POINT (19.011243 47.4327516)
47.4336223,19.0091207,75001809,,,POINT (19.0091207 47.4336223)
47.4347131,19.007597,75001810,,,POINT (19.007597 47.4347131)
47.434886,19.0071408,75001811,,,POINT (19.0071408 47.434886)
47.4333449,19.0064042,75002798,,,POINT (19.0064042 47.4333449)
47.4357223,19.0075572,75002799,,,POINT (19.0075572 47.4357223)
47.4335199,19.0081754,75003343,,,POINT (19.0081754 47.4335199)
47.4336929,19.0065251,75003344,,,POINT (19.0065251 47.4336929)
47.4334122,19.011808,75006293,,,POINT (19.011808 47.4334122)
47.4338813,19.0109765,75006294,,,POINT (19.0109765 47.4338813)
47.4344534,19.0099762,75006295,,,POINT (19.0099762 47.4344534)
47.4346866,19.0097115,75006296,,,POINT (19.0097115 47.4346866)
47.4376424,19.0136709,75009879,,,POINT (19.0136709 47.4376424)
47.4369873,19.0136291,75009881,,,POINT (19.0136291 47.4369873)
47.4347561,19.0129278,75009882,,,POINT (19.0129278 47.4347561)
47.4343986,19.0126555,75009883,,,POINT (19.0126555 47.4343986)
47.4328528,19.0114646,75009885,,,POINT (19.0114646 47.4328528)
47.4344823,19.0137969,75012933,,,POINT (19.0137969 47.4344823)
47.433765,19.0147404,75012934,,,POINT (19.0147404 47.433765)
47.4330417,19.0153772,75012935,,,POINT (19.0153772 47.4330417)
47.4323361,19.0168341,75012937,,,POINT (19.0168341 47.4323361)
47.432011,19.0175477,75012939,,,POINT (19.0175477 47.432011)
47.4318841,19.0182218,75012940,,,POINT (19.0182218 47.4318841)
47.4319048,19.0201096,75012943,,,POINT (19.0201096 47.4319048)
47.4317593,19.0222347,75012946,,,POINT (19.0222347 47.4317593)
47.4319264,19.0239062,75012948,,,POINT (19.0239062 47.4319264)
47.4323082,19.0247922,75012950,,,POINT (19.0247922 47.4323082)
47.4327325,19.0254451,75012952,,,POINT (19.0254451 47.4327325)
47.4330003,19.0259753,75012954,,,POINT (19.0259753 47.4330003)
47.4353902,19.0141343,75013429,,,POINT (19.0141343 47.4353902)
47.4355327,19.0131956,75013430,,,POINT (19.0131956 47.4355327)
47.4364563,19.0107592,75015759,,,POINT (19.0107592 47.4364563)
47.4364124,19.0105726,75016157,,,POINT (19.0105726 47.4364124)
47.4366196,19.0104687,75016160,,,POINT (19.0104687 47.4366196)
47.4348114,19.0095792,75016162,,,POINT (19.0095792 47.4348114)
47.4335716,19.0157464,75019682,,,POINT (19.0157464 47.4335716)
47.4334953,19.0164752,75019683,,,POINT (19.0164752 47.4334953)
47.4334506,19.0183095,75019684,,,POINT (19.0183095 47.4334506)
47.4335694,19.0190363,75019685,,,POINT (19.0190363 47.4335694)
47.4337138,19.0195612,75019688,,,POINT (19.0195612 47.4337138)
