u,v,key,osmid,oneway,name,highway,length,geometry,lanes,maxspeed,est_width,bridge,access,width,tunnel,service,ref,junction
5013133874,534465244,0,42742578,False,Rua Peixe Vivo,residential,260.633,"LINESTRING (-46.71536 -23.6916875, -46.7154957 -23.6923478, -46.7155381 -23.6926214, -46.7155343 -23.6927017, -46.71555 -23.6927929, -46.7155747 -23.6931982, -46.7155761 -23.6933552, -46.7155611 -23.6934122, -46.7155157 -23.6934609, -46.7154594 -23.6934827, -46.7153465 -23.6934926, -46.7149392 -23.6935514)",,,,,,,,,,
5316984653,509900895,0,"[33483392, 33484098, 41565406]",False,Avenida Antônio de Souza Noschese,tertiary,1779.6120000000003,"LINESTRING (-46.7595463 -23.5319553, -46.7595153 -23.5320558, -46.7593689 -23.5326504, -46.7592105 -23.5332413, -46.7589256 -23.5343693, -46.7587915 -23.5348286, -46.7587845 -23.5348932, -46.7587784 -23.5349447, -46.758761 -23.5350202, -46.7582246 -23.5372119, -46.757828 -23.5388421, -46.7578188 -23.538881, -46.7578064 -23.5389338, -46.757794 -23.5389863, -46.7577739 -23.5390714, -46.7573982 -23.5405978, -46.7573293 -23.540892, -46.7571458 -23.5416884, -46.7570951 -23.5418625, -46.7569773 -23.5423479, -46.7568679 -23.5428042, -46.7567596 -23.5432495, -46.7566448 -23.5437211, -46.756532 -23.5441756, -46.7564741 -23.5444247, -46.7564152 -23.5446543, -46.7562901 -23.5452034, -46.7562792 -23.545257, -46.7562059 -23.5454191, -46.7560724 -23.5457149, -46.7559762 -23.5459569, -46.7556195 -23.5468325, -46.7555623 -23.5473198, -46.7555123 -23.547504)",2,,,,,,,,,
5316984700,1644274767,0,"[550489513, 351396860]",False,"['Avenida Presidente Altino', 'Avenida Antônio de Souza Noschese']",tertiary,250.98499999999999,"LINESTRING (-46.7576871 -23.5308552, -46.7578051 -23.5308245, -46.7579486 -23.5307962, -46.7581263 -23.5307753, -46.7583402 -23.5307765, -46.7584643 -23.53079, -46.7585595 -23.5308097, -46.7590269 -23.5310513, -46.7592005 -23.5311632, -46.7593192 -23.5312647, -46.7594104 -23.5314048, -46.7594842 -23.5315739, -46.7595204 -23.5317131, -46.7595545 -23.531831)",2,,,,,,,,,
5316984711,5316984700,0,152900918,True,Avenida Presidente Altino,tertiary,82.824,"LINESTRING (-46.7569109 -23.5310751, -46.7576871 -23.5308552)",1,,,,,,,,,
5316984711,381234126,0,"[337855360, 550489506]",False,Avenida Presidente Altino,secondary,1528.3699999999997,"LINESTRING (-46.7569109 -23.5310751, -46.7564224 -23.5312345, -46.7561895 -23.5313124, -46.7559323 -23.53139, -46.7556909 -23.531486, -46.7554673 -23.5315836, -46.7552966 -23.5316907, -46.755194 -23.5318014, -46.7551062 -23.5319477, -46.7550656 -23.5320849, -46.755031 -23.5322932, -46.755027 -23.5324549, -46.7550619 -23.5332836, -46.7550713 -23.5334601, -46.7551033 -23.5341668, -46.7551833 -23.5352888, -46.7552249 -23.5358724, -46.7552396 -23.5360808, -46.7552497 -23.5362813, -46.7552423 -23.5366452, -46.7552188 -23.536821, -46.7551781 -23.5370114, -46.7550909 -23.5372922, -46.7549559 -23.5376116, -46.7548044 -23.537903, -46.7542747 -23.5389678, -46.7541942 -23.5391313, -46.7528917 -23.5416411, -46.7528288 -23.5417651, -46.7527768 -23.5418838, -46.7526563 -23.5421593, -46.7523132 -23.5428232, -46.7521427 -23.5431469)",2,50,,,,,,,,
5628920093,30124534,0,143331534,False,Praça Jornalista Carlos Alberto Bottini,service,833.8259999999999,"LINESTRING (-46.7586602 -23.645385, -46.7586559 -23.6453181, -46.7586378 -23.6452641, -46.7586034 -23.6451965, -46.7585575 -23.6451312, -46.7584831 -23.6450376, -46.7583927 -23.644927, -46.758307 -23.6448228, -46.7582607 -23.6447671, -46.7582429 -23.644728, -46.7582249 -23.6446761, -46.7582066 -23.6446073, -46.7581905 -23.6445224, -46.7581863 -23.6443815, -46.7581851 -23.644289, -46.7581737 -23.6442148, -46.7581367 -23.6441325, -46.7580172 -23.6439192, -46.7579461 -23.6437991, -46.7578857 -23.6436945, -46.7578338 -23.6436133, -46.7577753 -23.6435587, -46.7577119 -23.6435155, -46.7576574 -23.643497, -46.7576088 -23.6434954, -46.7575558 -23.6435013, -46.75748 -23.6435319, -46.7574101 -23.6435742, -46.7573634 -23.6436246, -46.7573205 -23.6437006, -46.7572606 -23.643823, -46.7572089 -23.6439341, -46.7571955 -23.6439676, -46.7571886 -23.643974, -46.7571759 -23.6439731, -46.757162 -23.6439679, -46.7571467 -23.6439522, -46.7571349 -23.6439289, -46.7571391 -23.6439002, -46.7571952 -23.643772, -46.7572614 -23.6436279, -46.757287 -23.6435532, -46.7573131 -23.6434307, -46.7573225 -23.6433522, -46.7573151 -23.6431429, -46.7572992 -23.6428171, -46.7572902 -23.6426686, -46.7572761 -23.6425646, -46.7572531 -23.6424799, -46.7571854 -23.6421759, -46.7571633 -23.6420881, -46.7571358 -23.6420204, -46.7571001 -23.6419379, -46.7570857 -23.6418988, -46.7570695 -23.6418196, -46.7570672 -23.6417324, -46.7570813 -23.6415793, -46.7571171 -23.6412304, -46.7571295 -23.6411145, -46.7571868 -23.6405229, -46.7571916 -23.6402717, -46.7571888 -23.6399111, -46.7571685 -23.6398446, -46.7570806 -23.6396894, -46.7569447 -23.6394906)",,,,,yes,,,,,
5688129160,5688129159,0,597398358,False,,service,47.744,"LINESTRING (-46.6794057 -23.5580016, -46.6797983 -23.5582358)",,20,,,permissive,,,alley,,
5688129160,415994186,0,426505728,False,Rua João Moura,tertiary,393.259,"LINESTRING (-46.6794057 -23.5580016, -46.6801771 -23.556886, -46.6802504 -23.5567818, -46.6803229 -23.5566789, -46.6811661 -23.5554885, -46.6814876 -23.5550241)",2,40,,,,8,,,,
5688129160,1832159351,0,426505728,False,Rua João Moura,tertiary,301.827,"LINESTRING (-46.6794057 -23.5580016, -46.6791263 -23.5584057, -46.6790595 -23.5584995, -46.6789976 -23.5585876, -46.6778519 -23.560206, -46.6777974 -23.5602807)",2,40,,,,8,,,,
6093463311,130010027,0,408027092,True,Rua Jacob Faith,secondary,9.149,"LINESTRING (-46.5634485 -23.5614607, -46.5634695 -23.5613807)",,,,,,,,,,
6093463311,135558200,0,"[164312908, 408027093, 312303701, 397816378, 397816380]",True,"['Avenida Regente Feijó', 'Rua Antônio Alves Barril']",secondary,494.44899999999996,"LINESTRING (-46.5634485 -23.5614607, -46.5631509 -23.5615927, -46.5630356 -23.5616443, -46.5629515 -23.5616475, -46.5628439 -23.5616351, -46.5628082 -23.5616155, -46.5627647 -23.5615712, -46.5627259 -23.5615121, -46.562688 -23.5614216, -46.5626605 -23.5613216, -46.5626268 -23.561283, -46.5625055 -23.5612154, -46.5624192 -23.5611673, -46.5622385 -23.5610778, -46.5619497 -23.5608893, -46.5617906 -23.5607505, -46.5615586 -23.5605008, -46.5614733 -23.5603762, -46.5608994 -23.5593764, -46.5607877 -23.5591818, -46.5603339 -23.558655)",2,50,,,,,,,,
6359839113,4722483401,0,679184990,True,Rua Artur de Azevedo,residential,7.443,"LINESTRING (-46.6731403 -23.5574749, -46.6732075 -23.5575011)",2,40,,,,,,,,roundabout
6359839113,466174486,0,679184991,False,Rua Artur de Azevedo,residential,10.156,"LINESTRING (-46.6731403 -23.5574749, -46.6730414 -23.5574638)",2,40,,,,,,,,
6505068825,810797829,0,19735654,True,Rua Luis Romero Sanson,secondary,7.336,"LINESTRING (-46.7123797 -23.7056021, -46.712311 -23.7055822)",,,,,,,,,,
6505106799,704692434,0,"[42589257, 42635937, 408882155, 248998865]",True,"['Avenida de Pinedo', 'Rua Nossa Senhora do Socorro']","['tertiary', 'residential']",744.4340000000001,"LINESTRING (-46.7119216 -23.6658632, -46.7120253 -23.665968, -46.7121349 -23.6660919, -46.7122602 -23.6662419, -46.712891 -23.6672166, -46.7131182 -23.6675828, -46.7131738 -23.6676712, -46.7133215 -23.6678959, -46.7139654 -23.6688894, -46.7143728 -23.6695345, -46.7144615 -23.6696713, -46.7145946 -23.6698823, -46.7146062 -23.669913, -46.714605 -23.6699315, -46.7145711 -23.6699674, -46.71292 -23.6708677, -46.712803 -23.6709316)",,,,,,,,,,
7284616870,4511170990,0,"[48661212, 786987813]",True,Rua da Consolação,tertiary,26.886,"LINESTRING (-46.6428291 -23.5479966, -46.6427694 -23.5480057, -46.642687 -23.5480182, -46.6425681 -23.548031)",2,,,,,,,,,
7762117912,7762117914,0,831335172,False,,service,35.201,"LINESTRING (-46.7233947 -23.8286841, -46.7234422 -23.8286428, -46.7235967 -23.8284883, -46.7236184 -23.8284636, -46.723626 -23.8284497)",,,,,,,,,,
7762117914,7762117912,0,831335172,False,,service,35.201,"LINESTRING (-46.723626 -23.8284497, -46.7236184 -23.8284636, -46.7235967 -23.8284883, -46.7234422 -23.8286428, -46.7233947 -23.8286841)",,,,,,,,,,
662714396,663895356,0,"[572750952, 647866641, 572750951]",True,Rua Arraias do Araguaia,secondary,692.266,"LINESTRING (-46.5043962 -23.5835885, -46.5044326 -23.5836537, -46.5047127 -23.5841552, -46.5047756 -23.584292, -46.5048597 -23.5845252, -46.5049124 -23.5847463, -46.504925 -23.5848113, -46.5049462 -23.5849188, -46.5049489 -23.5849644, -46.5049553 -23.5850183, -46.5049597 -23.5852143, -46.5049637 -23.5853597, -46.5049687 -23.585443, -46.5049739 -23.5855434, -46.504994 -23.5857728, -46.5050381 -23.5860502, -46.5051398 -23.5864554, -46.5052204 -23.5866948, -46.505305 -23.5869241, -46.5054757 -23.5872874, -46.5058531 -23.5878825, -46.5062146 -23.5884137, -46.5066055 -23.588963, -46.5067624 -23.589207, -46.5068025 -23.5893004)","['3', '2']",,,,,,,,,
1383421510,6071756158,0,646103127,True,Rua Santa Antília,tertiary,46.713,"LINESTRING (-46.633606 -23.6459593, -46.6332644 -23.6462396)",,,,,,,,,,
1383421510,6582663376,0,"[646105656, 807581988, 575388910]",False,Rua Getúlio Vargas Filho,tertiary,283.76399999999995,"LINESTRING (-46.633606 -23.6459593, -46.6337673 -23.6459215, -46.6342654 -23.6457844, -46.63459 -23.6457088, -46.6352852 -23.645532, -46.635476 -23.6454714, -46.6361319 -23.6452877, -46.6362804 -23.645247)",,30,,,,,,,,
1585214820,1608559852,0,154953580,False,Avenida Waldemar Roberto,secondary,46.288,"LINESTRING (-46.7607881 -23.5727227, -46.7607489 -23.5727836, -46.7606965 -23.5728839, -46.7606562 -23.5729769, -46.7606272 -23.5730318, -46.7605924 -23.5730978)",,,,,,,,,,
1656846662,1656846849,0,455780320,False,Avenida das Cerejeiras,secondary,231.134,"LINESTRING (-46.575351 -23.5019204, -46.574983 -23.502147, -46.5746041 -23.5024358, -46.5742605 -23.5026762, -46.5739103 -23.5027812, -46.5736239 -23.5027974, -46.5733841 -23.5027605)",2,50,,,,,,,,
1656846849,2585322121,0,455780320,False,Avenida das Cerejeiras,secondary,362.55999999999995,"LINESTRING (-46.5733841 -23.5027605, -46.5732957 -23.5027469, -46.5730336 -23.5026499, -46.5729256 -23.5025671, -46.5727516 -23.5023166, -46.5726745 -23.5021449, -46.5726349 -23.501848, -46.5726107 -23.5015389, -46.5726613 -23.5009794, -46.5726945 -23.5004334, -46.572745 -23.5001532, -46.572786 -23.4998494)",2,50,,,,,,,,
1656846849,1656846662,0,455780320,False,Avenida das Cerejeiras,secondary,231.13400000000001,"LINESTRING (-46.5733841 -23.5027605, -46.5736239 -23.5027974, -46.5739103 -23.5027812, -46.5742605 -23.5026762, -46.5746041 -23.5024358, -46.574983 -23.502147, -46.575351 -23.5019204)",2,50,,,,,,,,
1656846849,1656846555,0,"[257486261, 152919254]",False,"['Praça Tókio', 'Rua Yokoama']",tertiary,154.207,"LINESTRING (-46.5733841 -23.5027605, -46.5733833 -23.5026327, -46.5733828 -23.5025549, -46.5734143 -23.5022925, -46.573509 -23.5019681, -46.5736441 -23.5017594, -46.573844 -23.5014746)",,30,,,,,,,,
1876046776,1984335344,0,"[647866644, 647866646]",True,"['Rua Arraias do Araguaia', 'Avenida Rio das Pedras']",secondary,478.193,"LINESTRING (-46.5022583 -23.5801579, -46.5021993 -23.5802224, -46.5021443 -23.5802666, -46.5020344 -23.5803355, -46.501974 -23.5802519, -46.5019398 -23.5802076, -46.5018695 -23.5800823, -46.5018336 -23.5800135, -46.5018268 -23.580001, -46.5017906 -23.5798963, -46.501746 -23.5796028, -46.5017454 -23.5795219, -46.5017675 -23.5793595, -46.5018144 -23.5791193, -46.5018495 -23.5789679, -46.5019447 -23.5785524, -46.5019771 -23.57841, -46.5020418 -23.578126, -46.5023615 -23.5767338, -46.5023447 -23.5766294, -46.5023113 -23.5765498, -46.5022197 -23.5764663)",2,,,,,,,,,
1953903684,935043933,0,"[150577080, 646564624]",True,Avenida Lineu de Paula Machado,trunk,328.35299999999995,"LINESTRING (-46.704692 -23.5728978, -46.7046317 -23.5729107, -46.7045865 -23.5729188, -46.7044949 -23.5729516, -46.7044285 -23.5729845, -46.7043658 -23.5730414, -46.7043058 -23.5731209, -46.7039943 -23.5736735, -46.7037777 -23.5740468, -46.7035286 -23.5744872, -46.703426 -23.5746399, -46.7033596 -23.5747259, -46.7033003 -23.5747979, -46.7032236 -23.574874, -46.703013 -23.5753328)","['3', '1']",50,,,,,,,,
2585322121,1656846849,0,455780320,False,Avenida das Cerejeiras,secondary,362.56,"LINESTRING (-46.572786 -23.4998494, -46.572745 -23.5001532, -46.5726945 -23.5004334, -46.5726613 -23.5009794, -46.5726107 -23.5015389, -46.5726349 -23.501848, -46.5726745 -23.5021449, -46.5727516 -23.5023166, -46.5729256 -23.5025671, -46.5730336 -23.5026499, -46.5732957 -23.5027469, -46.5733841 -23.5027605)",2,50,,,,,,,,
3999455240,6505146608,0,"[397125722, 397125716, 397125719]",True,Avenida Luis Gushiken,secondary,478.22100000000006,"LINESTRING (-46.7369565 -23.6678947, -46.7364833 -23.6677289, -46.7361271 -23.6675951, -46.7358621 -23.6674658, -46.7357298 -23.6673727, -46.735536 -23.667281, -46.7353264 -23.6672142, -46.7350961 -23.667171, -46.7348359 -23.6671601, -46.7345565 -23.6671111, -46.7341795 -23.66698, -46.733994 -23.6668672, -46.7337554 -23.666737, -46.7336918 -23.6666939, -46.7331888 -23.6663804, -46.7329014 -23.6662057, -46.7328293 -23.6661554, -46.7327555 -23.6661081)",3,50,,,,,,,,
4957268697,4957269121,0,319400305,True,Avenida Guido Caloi,secondary,141.30900000000003,"LINESTRING (-46.7265172 -23.6628976, -46.7265752 -23.663026, -46.7266157 -23.6632026, -46.7266241 -23.6632698, -46.7266364 -23.6634076, -46.7266836 -23.6638357, -46.7266896 -23.6639558, -46.7266944 -23.6640518, -46.7266816 -23.66415)",,,,,,,,,,
4957268697,6505146600,0,"[313592418, 348340764, 505898094]",True,Avenida Luis Gushiken,secondary,757.3799999999998,"LINESTRING (-46.7265172 -23.6628976, -46.7266068 -23.6629852, -46.7267096 -23.6630711, -46.7267699 -23.6631157, -46.7268647 -23.6631575, -46.7269845 -23.6632034, -46.7271299 -23.6632311, -46.7273213 -23.663229, -46.7275548 -23.663199, -46.7277393 -23.6631947, -46.7281319 -23.6632546, -46.7283444 -23.6633252, -46.7286177 -23.6634506, -46.7287104 -23.6634905, -46.7291696 -23.6636243, -46.7294056 -23.663673, -46.7296587 -23.6637402, -46.729963 -23.6637971, -46.7304788 -23.6639523, -46.7307277 -23.6640765, -46.7309382 -23.6642054, -46.7310523 -23.6643089, -46.7313651 -23.6645927, -46.7316941 -23.6649135, -46.7321247 -23.665279, -46.732396 -23.6655225, -46.7324284 -23.6655525, -46.7329035 -23.6658721)",3,50,,,,,,,,
6093207289,4117186218,0,"[241039456, 649212689]",True,Rua 3,"['trunk_link', 'service']",144.096,"LINESTRING (-46.7299441 -23.5415482, -46.7298365 -23.5414266, -46.7297417 -23.5413353, -46.7296434 -23.5412973, -46.7293801 -23.5413096, -46.7291641 -23.5412944, -46.7290976 -23.5412644, -46.728897 -23.541267, -46.7286915 -23.5412305, -46.7286601 -23.541218)",,,,,,,,,,
597283,133492798,0,37916481,True,Rua da Figueira,residential,152.708,"LINESTRING (-46.625258 -23.553308, -46.6252106 -23.5531854, -46.6250992 -23.5526412, -46.6249693 -23.551962)",,20,,,,,,,,
597440,1707696298,0,38306330,False,Rua Manuel de Abreu,residential,15.937,"LINESTRING (-46.6020276 -23.5246015, -46.6021206 -23.5247167)",1,30,,,,,,,,
25718073,301599609,0,760437723,False,Avenida Nova Independência,residential,250.85899999999998,"LINESTRING (-46.687043 -23.5989334, -46.6873294 -23.5992364, -46.6877807 -23.5997145, -46.6882289 -23.600189, -46.6886533 -23.6006399)",2,30,,,,,,,,
25719024,301599648,0,27467673,False,Rua Porto Martins,residential,161.965,"LINESTRING (-46.686058 -23.5994386, -46.6863818 -23.5997795, -46.6864961 -23.5998986, -46.686949 -23.6003827, -46.687096 -23.6005417)",2,30,,,,,,,,
25781621,4929729268,0,502515908,True,Drive-Thru Burger King,service,113.61000000000001,"LINESTRING (-46.5560938 -23.5220896, -46.5557113 -23.5223207, -46.5556818 -23.5223238, -46.5556094 -23.522226, -46.5556081 -23.5221952, -46.5560005 -23.5219681)",,10,,,,,,drive-through,,
25783247,4377375876,0,"[453398866, 453398867, 440035564, 49733647]",True,,service,325.2610000000001,"LINESTRING (-46.622584 -23.5185001, -46.6227757 -23.518486, -46.6229173 -23.5184769, -46.6230195 -23.5184463, -46.6231551 -23.5184099, -46.6233513 -23.5183448, -46.6234921 -23.5182607, -46.6235552 -23.5182158, -46.62361 -23.5181626, -46.6236553 -23.5181024, -46.6236901 -23.5180365, -46.6237136 -23.5179666, -46.6237251 -23.5178942, -46.6237263 -23.5175127, -46.6236962 -23.5171172, -46.6236094 -23.5171184, -46.6234256 -23.5171218, -46.6230465 -23.5171261, -46.6230069 -23.5171169, -46.622969 -23.5171028, -46.6229338 -23.517084, -46.6229017 -23.5170609, -46.6228464 -23.5169958)",,20,,,"['private', 'no']",,building_passage,driveway,,
25927014,7308808936,0,"[104288849, 804468955]",False,Rua Francisco Borges,"['service', 'residential']",220.361,"LINESTRING (-46.6312275 -23.5254031, -46.6322984 -23.5250789, -46.6323522 -23.5250356, -46.6324501 -23.5249346, -46.632497 -23.5248547, -46.632552 -23.5247723, -46.6325909 -23.5247477, -46.6331153 -23.5245596)",,30,,,destination,,,,,
26592027,597247,0,"[39124698, 238445523, 238445525]",True,,primary_link,59.661,"LINESTRING (-46.6280313 -23.6189349, -46.6279749 -23.6191154, -46.627937 -23.6191738, -46.6278942 -23.6191916, -46.6278477 -23.6191855, -46.6277923 -23.6191586, -46.6277444 -23.6191066, -46.6277061 -23.6190469)",2,20,,yes,,,,,,
28800606,2381889430,0,229619289,False,,living_street,110.845,"LINESTRING (-46.6838855 -23.5555227, -46.6835597 -23.5553321, -46.6835482 -23.5553303, -46.6835404 -23.5553347, -46.6831732 -23.5558595)",,20,,,permissive,2.5,,,,
29691778,253971770,0,252621545,False,Rua Professor Paulo Mangabeira Albernaz,tertiary,386.17,"LINESTRING (-46.655543 -23.6665698, -46.6555779 -23.6666327, -46.65597 -23.6674386, -46.6561677 -23.667829, -46.656271 -23.6680329, -46.6563741 -23.6682259, -46.6564653 -23.6683967, -46.6565344 -23.6685278, -46.6565669 -23.6685981, -46.6567265 -23.6689206, -46.656793 -23.669055, -46.6570101 -23.6694604, -46.6570764 -23.6695878, -46.6571319 -23.6697222)",,30,,,,,,,,
29777038,247904392,0,"[760830640, 760830635, 22994781, 760830639]",True,Rua dos Jequitibás,tertiary,348.512,"LINESTRING (-46.6402764 -23.6472775, -46.6403733 -23.6472779, -46.6405208 -23.6472595, -46.6406228 -23.6472312, -46.6406771 -23.6472054, -46.6407435 -23.6471587, -46.6408678 -23.6470383, -46.6409038 -23.6470066, -46.6410978 -23.6467809, -46.6411927 -23.6467054, -46.6412913 -23.6466446, -46.6413791 -23.6466041, -46.641465 -23.6465869, -46.642167 -23.646472, -46.6431179 -23.6463086, -46.6433841 -23.6462767)",2,30,,,,,,,,
29777211,1314881375,0,116688653,False,Rua Vidual,residential,189.944,"LINESTRING (-46.6372596 -23.6667372, -46.6373024 -23.6667789, -46.637328 -23.6667968, -46.6373831 -23.6668105, -46.6374848 -23.666825, -46.6377575 -23.6668572, -46.6379468 -23.6668876, -46.6381912 -23.6669253, -46.6389028 -23.6670371, -46.6388853 -23.6671567, -46.6388791 -23.6671944)",,30,,,,,,,,
29778772,307825727,0,37089323,True,,primary_link,286.648,"LINESTRING (-46.6412358 -23.6279476, -46.6411545 -23.6277856, -46.6410779 -23.6277125, -46.6409849 -23.6276627, -46.6408664 -23.6276436, -46.6407533 -23.6276526, -46.6406381 -23.6276883, -46.6405457 -23.6277399, -46.6404859 -23.6278161, -46.6404456 -23.6278922, -46.6404273 -23.6279907, -46.6404038 -23.6284356, -46.6404298 -23.6285483, -46.6405008 -23.6286303, -46.6406168 -23.628704, -46.6407543 -23.628742, -46.6413699 -23.6288261)",1,30,,,,,,,,
30480288,30480289,0,8455774,True,,path,22.02,"LINESTRING (-46.7511946 -23.6454884, -46.7511089 -23.6456702)",1,30,,,,,,,,
35294683,5321053544,0,550963368,False,Rua Condomínio Manhattan,residential,274.2730000000001,"LINESTRING (-46.7408559 -23.6151491, -46.7409283 -23.6152191, -46.7409976 -23.6152444, -46.7410189 -23.6152566, -46.7410385 -23.6152753, -46.7410452 -23.6152924, -46.7410466 -23.6153143, -46.7410299 -23.6154674, -46.7410126 -23.6156291, -46.7409991 -23.6157971, -46.7409856 -23.6159552, -46.7409814 -23.6160847, -46.7410134 -23.6162062, -46.7411027 -23.6163599, -46.741165 -23.6164848, -46.74119 -23.6165426, -46.7412316 -23.6166482, -46.7412913 -23.6168326, -46.7413159 -23.6170195, -46.7413147 -23.6171922, -46.7413039 -23.6173581, -46.7412808 -23.6174655)",2,20,,,private,,,,,
40257921,40257931,0,425942443,False,Rua Manuel da Nóbrega,tertiary,181.52,"LINESTRING (-46.6538588 -23.574237, -46.6535803 -23.5739663, -46.6533 -23.5736343, -46.6527804 -23.5730762, -46.6526959 -23.5730025)",2,30,,,,,,,,
40257931,40257921,0,425942443,False,Rua Manuel da Nóbrega,tertiary,181.52000000000004,"LINESTRING (-46.6526959 -23.5730025, -46.6527804 -23.5730762, -46.6533 -23.5736343, -46.6535803 -23.5739663, -46.6538588 -23.574237)",2,30,,,,,,,,
40257931,2397319384,0,"[423267759, 425942447]",True,"['Rua Manoel da Nóbrega', 'Rua Manuel da Nóbrega']",tertiary,693.6430000000001,"LINESTRING (-46.6526959 -23.5730025, -46.6525869 -23.5729012, -46.6516921 -23.5720659, -46.6510552 -23.5713235, -46.650418 -23.5705665, -46.6503593 -23.5704968, -46.6502881 -23.5704126, -46.6492939 -23.5692367, -46.6492498 -23.5691431, -46.6492075 -23.5690583, -46.649101 -23.5685821, -46.6490202 -23.5682504, -46.6489689 -23.5680401, -46.6489327 -23.5679397)",2,30,,,,,,,,
60634887,7288871400,0,38892272,True,,service,62.845,"LINESTRING (-46.6250732 -23.5170924, -46.6249741 -23.5169878, -46.624754 -23.5167629, -46.6246596 -23.5166735)",,30,,,yes,,,,,
60641048,60685350,0,"[22999960, 519691384]",False,"['Praça Clovis Bevilaqua', 'Rua Filipe de Oliveira']",living_street,163.77200000000002,"LINESTRING (-46.6325558 -23.5517762, -46.6326508 -23.5517366, -46.6330578 -23.5515669, -46.6335006 -23.5513823, -46.6338028 -23.5512564, -46.6340198 -23.5511695)",,20,,,,10,,,,
60685350,3461852679,0,"[8103459, 338999837]",False,"['Ciclovia Vergeiro', 'Praça da Sé']","['cycleway', 'living_street']",148.371,"LINESTRING (-46.6340198 -23.5511695, -46.6344161 -23.5519876, -46.6344532 -23.5520763, -46.6345061 -23.5522108, -46.634429 -23.5522417, -46.6344403 -23.5522652, -46.634455 -23.5522963, -46.6344832 -23.5523554)",,20,,,,,,,,
60685350,60685349,0,8103459,False,Praça da Sé,living_street,100.594,"LINESTRING (-46.6340198 -23.5511695, -46.6339125 -23.5509476, -46.633871 -23.5508222, -46.6338797 -23.5507816, -46.6339045 -23.5507496, -46.6343559 -23.5505721)",,20,,,,,,,,
60685350,60641048,0,"[519691384, 22999960]",False,"['Rua Filipe de Oliveira', 'Praça Clovis Bevilaqua']",living_street,163.77200000000002,"LINESTRING (-46.6340198 -23.5511695, -46.6338028 -23.5512564, -46.6335006 -23.5513823, -46.6330578 -23.5515669, -46.6326508 -23.5517366, -46.6325558 -23.5517762)",,20,,,,10,,,,
60685381,60685354,0,424630849,True,Rua das Flores,residential,67.874,"LINESTRING (-46.6307597 -23.5512131, -46.630808 -23.5512566, -46.6311762 -23.5515876, -46.6312351 -23.5516405)",1,20,,,,5,,,,
60685819,60685761,0,476188876,True,Rua 7 de Abril,residential,43.994,"LINESTRING (-46.6423929 -23.5445629, -46.6426976 -23.5442827)",,30,,,,,,,,
60686009,1464773789,0,277794712,False,Rua João Guimarães Rosa,residential,172.038,"LINESTRING (-46.6472672 -23.5486912, -46.6471987 -23.5488481, -46.6470025 -23.5493856, -46.6468687 -23.5497475, -46.6467453 -23.5500826, -46.6467189 -23.5501542)",,30,,,,,,,,
60686009,1464772816,0,277794712,False,Rua João Guimarães Rosa,residential,124.133,"LINESTRING (-46.6472672 -23.5486912, -46.6473116 -23.548639, -46.6478291 -23.5477021)",,30,,,,,,,,
95967345,476454103,0,252482715,False,Rua Doutor Vito Rolim de Freitas,residential,121.668,"LINESTRING (-46.704073 -23.6453419, -46.7047493 -23.64444)",,20,,,destination,,,,,
95972983,5093032950,0,252482715,False,Rua Doutor Vito Rolim de Freitas,residential,27.96,"LINESTRING (-46.7062879 -23.6424045, -46.7064415 -23.6421961)",,20,,,destination,,,,,
95972983,95981577,0,252482715,False,Rua Doutor Vito Rolim de Freitas,residential,54.583,"LINESTRING (-46.7062879 -23.6424045, -46.7059773 -23.6428045)",,20,,,destination,,,,,
95972983,95981574,0,10785858,False,Rua Antonieta Revoredo,residential,223.40900000000002,"LINESTRING (-46.7062879 -23.6424045, -46.7057391 -23.6420585, -46.7051005 -23.6416587, -46.7049203 -23.641541, -46.7046182 -23.6419424)",,20,,,destination,,,,,
95979656,95979657,0,10786728,False,Rua Ângelo Tanchella,residential,141.506,"LINESTRING (-46.7053822 -23.6435956, -46.7042417 -23.642869)",,20,,,destination,,,,,
95979656,95981300,0,252482715,False,Rua Doutor Vito Rolim de Freitas,residential,54.281,"LINESTRING (-46.7053822 -23.6435956, -46.7056802 -23.6431909)",,20,,,destination,,,,,
95979656,476454113,0,252482715,False,Rua Doutor Vito Rolim de Freitas,residential,53.18,"LINESTRING (-46.7053822 -23.6435956, -46.7050842 -23.6439883)",,20,,,destination,,,,,
95979657,95981301,0,10785858,False,Rua Antonieta Revoredo,residential,58.714,"LINESTRING (-46.7042417 -23.642869, -46.7043393 -23.6423486)",,20,,,destination,,,,,
95979657,476454106,0,10785858,False,Rua Antonieta Revoredo,residential,58.676,"LINESTRING (-46.7042417 -23.642869, -46.7041382 -23.6433881)",,20,,,destination,,,,,
95979657,5093032943,0,10786728,False,Rua Ângelo Tanchella,residential,24.54,"LINESTRING (-46.7042417 -23.642869, -46.704053 -23.6427318)",,20,,,destination,,,,,
95979657,95979656,0,10786728,False,Rua Ângelo Tanchella,residential,141.506,"LINESTRING (-46.7042417 -23.642869, -46.7053822 -23.6435956)",,20,,,destination,,,,,
95981300,95981577,0,252482715,False,Rua Doutor Vito Rolim de Freitas,residential,52.554,"LINESTRING (-46.7056802 -23.6431909, -46.7059773 -23.6428045)",,20,,,destination,,,,,
