u,v,key,osmid,highway,oneway,length,geometry,bridge,name,maxspeed,service,lanes,access,width
7068187987,7068187986,0,756777857,service,False,3.673,"LINESTRING (-6.8662217 33.9733557, -6.8662273 33.9733884)",,Route_Sport,20,parking_aisle,,,
7068187988,7068187989,0,756777857,service,False,4.715,"LINESTRING (-6.866231 33.9733182, -6.8662764 33.9732987)",,Route_Sport,20,parking_aisle,,,
7068187988,7068187987,0,756777857,service,False,4.257,"LINESTRING (-6.866231 33.9733182, -6.8662217 33.9733557)",,Route_Sport,20,parking_aisle,,,
7068187989,7068187990,0,756777857,service,False,2.822,"LINESTRING (-6.8662764 33.9732987, -6.8662844 33.9732742)",,Route_Sport,20,parking_aisle,,,
7068187989,7068187988,0,756777857,service,False,4.715,"LINESTRING (-6.8662764 33.9732987, -6.866231 33.9733182)",,Route_Sport,20,parking_aisle,,,
7068187990,7068187991,0,756777857,service,False,3.216,"LINESTRING (-6.8662844 33.9732742, -6.8662978 33.9732475)",,Route_Sport,20,parking_aisle,,,
7068187990,7068187989,0,756777857,service,False,2.822,"LINESTRING (-6.8662844 33.9732742, -6.8662764 33.9732987)",,Route_Sport,20,parking_aisle,,,
7068187991,7068187992,0,756777857,service,False,6.666,"LINESTRING (-6.8662978 33.9732475, -6.8663354 33.9731963)",,Route_Sport,20,parking_aisle,,,
7068187991,7068187990,0,756777857,service,False,3.216,"LINESTRING (-6.8662978 33.9732475, -6.8662844 33.9732742)",,Route_Sport,20,parking_aisle,,,
7068187992,7068187993,0,756777857,service,False,6.986,"LINESTRING (-6.8663354 33.9731963, -6.866389 33.9731519)",,Route_Sport,20,parking_aisle,,,
7068187992,7068187991,0,756777857,service,False,6.666,"LINESTRING (-6.8663354 33.9731963, -6.8662978 33.9732475)",,Route_Sport,20,parking_aisle,,,
7068187993,7068187994,0,756777857,service,False,8.777,"LINESTRING (-6.866389 33.9731519, -6.8664507 33.9730918)",,Route_Sport,20,parking_aisle,,,
7068187993,7068187992,0,756777857,service,False,6.986,"LINESTRING (-6.866389 33.9731519, -6.8663354 33.9731963)",,Route_Sport,20,parking_aisle,,,
7068187994,7068187995,0,756777857,service,False,5.775,"LINESTRING (-6.8664507 33.9730918, -6.8664963 33.9730562)",,Route_Sport,20,parking_aisle,,,
7068187994,7068187993,0,756777857,service,False,8.777,"LINESTRING (-6.8664507 33.9730918, -6.866389 33.9731519)",,Route_Sport,20,parking_aisle,,,
7068187995,7068187996,0,756777857,service,False,9.659,"LINESTRING (-6.8664963 33.9730562, -6.8665634 33.9729895)",,Route_Sport,20,parking_aisle,,,
7068187995,7068187994,0,756777857,service,False,5.775,"LINESTRING (-6.8664963 33.9730562, -6.8664507 33.9730918)",,Route_Sport,20,parking_aisle,,,
7068187996,7068187997,0,756777857,service,False,15.47,"LINESTRING (-6.8665634 33.9729895, -6.8666699 33.972882)",,Route_Sport,20,parking_aisle,,,
7068187996,7068187995,0,756777857,service,False,9.659,"LINESTRING (-6.8665634 33.9729895, -6.8664963 33.9730562)",,Route_Sport,20,parking_aisle,,,
7068187997,7068187998,0,756777857,service,False,9.146,"LINESTRING (-6.8666699 33.972882, -6.8667518 33.9728356)",,Route_Sport,20,parking_aisle,,,
7068187997,7068187996,0,756777857,service,False,15.47,"LINESTRING (-6.8666699 33.972882, -6.8665634 33.9729895)",,Route_Sport,20,parking_aisle,,,
7068187998,7068187999,0,756777857,service,False,6.037,"LINESTRING (-6.8667518 33.9728356, -6.866786 33.9727893)",,Route_Sport,20,parking_aisle,,,
7068187998,7068187997,0,756777857,service,False,9.146,"LINESTRING (-6.8667518 33.9728356, -6.8666699 33.972882)",,Route_Sport,20,parking_aisle,,,
7068187999,7068188000,0,756777857,service,False,5.434,"LINESTRING (-6.866786 33.9727893, -6.8668155 33.972747)",,Route_Sport,20,parking_aisle,,,
7068187999,7068187998,0,756777857,service,False,6.037,"LINESTRING (-6.866786 33.9727893, -6.8667518 33.9728356)",,Route_Sport,20,parking_aisle,,,
7068188000,7068188001,0,756777857,service,False,8.303,"LINESTRING (-6.8668155 33.972747, -6.8668691 33.972687)",,Route_Sport,20,parking_aisle,,,
7068188000,7068187999,0,756777857,service,False,5.434,"LINESTRING (-6.8668155 33.972747, -6.866786 33.9727893)",,Route_Sport,20,parking_aisle,,,
7068188001,7068188002,0,756777857,service,False,7.431,"LINESTRING (-6.8668691 33.972687, -6.8669389 33.9726536)",,Route_Sport,20,parking_aisle,,,
7068188001,7068188000,0,756777857,service,False,8.303,"LINESTRING (-6.8668691 33.972687, -6.8668155 33.972747)",,Route_Sport,20,parking_aisle,,,
7068188002,7068188003,0,756777857,service,False,10.357,"LINESTRING (-6.8669389 33.9726536, -6.8670247 33.9725935)",,Route_Sport,20,parking_aisle,,,
7068188002,7068188001,0,756777857,service,False,7.431,"LINESTRING (-6.8669389 33.9726536, -6.8668691 33.972687)",,Route_Sport,20,parking_aisle,,,
7068188003,7068188004,0,756777857,service,False,14.058,"LINESTRING (-6.8670247 33.9725935, -6.8671105 33.972489)",,Route_Sport,20,parking_aisle,,,
7068188003,7068188002,0,756777857,service,False,10.357,"LINESTRING (-6.8670247 33.9725935, -6.8669389 33.9726536)",,Route_Sport,20,parking_aisle,,,
7068188004,7068188005,0,756777857,service,False,8.573,"LINESTRING (-6.8671105 33.972489, -6.8671749 33.9724334)",,Route_Sport,20,parking_aisle,,,
7068188004,7068188003,0,756777857,service,False,14.058,"LINESTRING (-6.8671105 33.972489, -6.8670247 33.9725935)",,Route_Sport,20,parking_aisle,,,
7068188005,7068188006,0,756777857,service,False,8.314,"LINESTRING (-6.8671749 33.9724334, -6.8672205 33.9723689)",,Route_Sport,20,parking_aisle,,,
7068188005,7068188004,0,756777857,service,False,8.573,"LINESTRING (-6.8671749 33.9724334, -6.8671105 33.972489)",,Route_Sport,20,parking_aisle,,,
7068188006,7068188007,0,756777857,service,False,9.702,"LINESTRING (-6.8672205 33.9723689, -6.8672849 33.9722999)",,Route_Sport,20,parking_aisle,,,
7068188006,7068188005,0,756777857,service,False,8.314,"LINESTRING (-6.8672205 33.9723689, -6.8671749 33.9724334)",,Route_Sport,20,parking_aisle,,,
7068188007,7068188006,0,756777857,service,False,9.702,"LINESTRING (-6.8672849 33.9722999, -6.8672205 33.9723689)",,Route_Sport,20,parking_aisle,,,
