y,x,osmid,geometry
3.0061788,101.5297945,4749608108,POINT (101.5297945 3.0061788)
2.9859355,101.5060583,4749608134,POINT (101.5060583 2.9859355)
2.985918,101.5058839,4749608135,POINT (101.5058839 2.985918)
2.9854649,101.5040652,4749608147,POINT (101.5040652 2.9854649)
2.9857624,101.5038744,4749608519,POINT (101.5038744 2.9857624)
2.9865478,101.5062536,4749608588,POINT (101.5062536 2.9865478)
3.0390432,101.5563858,4749608592,POINT (101.5563858 3.0390432)
3.011249,101.5342214,4749608599,POINT (101.5342214 3.011249)
3.0107593,101.5337747,4749608600,POINT (101.5337747 3.0107593)
3.0851708,101.5914731,4896261175,POINT (101.5914731 3.0851708)
3.0853959,101.5885922,4896261350,POINT (101.5885922 3.0853959)
3.0852868,101.5887649,4896261351,POINT (101.5887649 3.0852868)
3.0853328,101.585608,4896261352,POINT (101.585608 3.0853328)
3.0837766,101.5829918,4896261358,POINT (101.5829918 3.0837766)
3.0757901,101.5572862,4896261362,POINT (101.5572862 3.0757901)
3.0759345,101.5574243,4896261363,POINT (101.5574243 3.0759345)
3.0756944,101.5579847,4897545151,POINT (101.5579847 3.0756944)
3.0757851,101.5586703,4897545153,POINT (101.5586703 3.0757851)
3.0698819,101.5412939,4897545159,POINT (101.5412939 3.0698819)
3.0698671,101.5410866,4897545160,POINT (101.5410866 3.0698671)
3.0652918,101.5228873,4897863476,POINT (101.5228873 3.0652918)
3.0653016,101.522742,4897863477,POINT (101.522742 3.0653016)
3.0643199,101.5183847,4897863478,POINT (101.5183847 3.0643199)
3.0642977,101.5185122,4897863480,POINT (101.5185122 3.0642977)
3.0619617,101.5033998,4897863502,POINT (101.5033998 3.0619617)
3.0619008,101.5028442,4897863503,POINT (101.5028442 3.0619008)
3.0617035,101.5018809,4897863507,POINT (101.5018809 3.0617035)
3.0624169,101.4871734,4897863640,POINT (101.4871734 3.0624169)
3.0624723,101.4869046,4897863641,POINT (101.4869046 3.0624723)
3.0627299,101.4939309,4897863643,POINT (101.4939309 3.0627299)
3.0628018,101.493784,4897863644,POINT (101.493784 3.0628018)
3.0631984,101.4997557,4897863697,POINT (101.4997557 3.0631984)
3.0687844,101.5193269,4897863738,POINT (101.5193269 3.0687844)
3.068959,101.5199245,4897863740,POINT (101.5199245 3.068959)
3.0681577,101.5218108,4897863751,POINT (101.5218108 3.0681577)
3.0691789,101.5195277,4897863752,POINT (101.5195277 3.0691789)
3.0692146,101.5196663,4897863783,POINT (101.5196663 3.0692146)
3.0661368,101.5165285,4897863784,POINT (101.5165285 3.0661368)
3.066131,101.5166483,4897863785,POINT (101.5166483 3.066131)
3.0634363,101.5021484,4897863786,POINT (101.5021484 3.0634363)
3.0634097,101.5023823,4897863788,POINT (101.5023823 3.0634097)
3.0630965,101.5006177,4897863789,POINT (101.5006177 3.0630965)
3.0632005,101.5007248,4897863790,POINT (101.5007248 3.0632005)
3.0631905,101.493789,4897863791,POINT (101.493789 3.0631905)
3.0632453,101.4939942,4897863792,POINT (101.4939942 3.0632453)
3.0634675,101.4890663,4897863793,POINT (101.4890663 3.0634675)
3.0634223,101.4892516,4897863794,POINT (101.4892516 3.0634223)
3.0675816,101.5245151,4897863795,POINT (101.5245151 3.0675816)
3.0732778,101.5481134,4897863942,POINT (101.5481134 3.0732778)
3.0702576,101.5409308,4897863943,POINT (101.5409308 3.0702576)
3.0703745,101.5410484,4897863944,POINT (101.5410484 3.0703745)
3.0686162,101.5366785,4897863946,POINT (101.5366785 3.0686162)
3.0686251,101.5369108,4897863947,POINT (101.5369108 3.0686251)
3.0748885,101.5532245,4898439111,POINT (101.5532245 3.0748885)
3.0748174,101.5533845,4898439112,POINT (101.5533845 3.0748174)
3.060281,101.4804117,5267845031,POINT (101.4804117 3.060281)
3.0609373,101.4840939,5267845033,POINT (101.4840939 3.0609373)
3.0609998,101.4842918,5267845040,POINT (101.4842918 3.0609998)
3.0609995,101.4838944,5267845041,POINT (101.4838944 3.0609995)
3.0623982,101.487143,5267845045,POINT (101.487143 3.0623982)
3.0629258,101.4872117,5267845047,POINT (101.4872117 3.0629258)
3.0628484,101.4872328,5267845048,POINT (101.4872328 3.0628484)
3.0629663,101.4872382,5267845067,POINT (101.4872382 3.0629663)
3.0824734,101.5769687,5359376997,POINT (101.5769687 3.0824734)
3.0824323,101.5780532,5359376998,POINT (101.5780532 3.0824323)
3.0833831,101.5807289,5359377008,POINT (101.5807289 3.0833831)
3.0854589,101.5873368,5359377063,POINT (101.5873368 3.0854589)
3.0882821,101.4926823,5433512921,POINT (101.4926823 3.0882821)
3.0885471,101.4925337,5433531062,POINT (101.4925337 3.0885471)
3.0768892,101.5154355,5735501514,POINT (101.5154355 3.0768892)
3.0781654,101.5165456,5735502228,POINT (101.5165456 3.0781654)
3.0787862,101.5160389,5735502237,POINT (101.5160389 3.0787862)
3.0793443,101.5153569,5735502244,POINT (101.5153569 3.0793443)
3.0802012,101.5108294,5898369768,POINT (101.5108294 3.0802012)
3.0794433,101.5141858,6027464991,POINT (101.5141858 3.0794433)
3.0783238,101.5663079,6290769453,POINT (101.5663079 3.0783238)
3.0624312,101.55651,7185199782,POINT (101.55651 3.0624312)
3.0822667,101.5223756,5735589238,POINT (101.5223756 3.0822667)
3.0821574,101.5224794,5735589239,POINT (101.5224794 3.0821574)
